path,text
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-000\m04-000-03.png,"too carefree , and becoming airborne ?"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-000\m04-000-04.png,Caught by a sudden gust of wind ? A
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-000\m04-000-05.png,combination of the two ? No one seems
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-000\m04-000-06.png,to know . But the fact remains that get
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-000\m04-000-07.png,itself into orbit it did .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-007\m04-007-00.png,"And a fine old fuss there was about it , too ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-007\m04-007-02.png,"the bus , the 2.20 from Dinas to Llangrwl ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-007\m04-007-04.png,"Aboard , apart from the crew , were Mrs. Megan"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-007\m04-007-05.png,Thomas and her five-year-old son Cadwallader ;
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-007\m04-007-06.png,pretty little Morfydd Owen ; Mr. Stanley Hayball
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-007\m04-007-08.png,Birmingham ; Price the Provisions ; and the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-007\m04-007-09.png,Rev. Edwards .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-00.png,"Yes , the bus set out from Dinas . So much"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-01.png,"is established . Ifor Huw Evans , Propr. ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-02.png,watched it go from the windows of the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-03.png,"Dinas Motor Omnibus Co. Very interested ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-04.png,"Ifor was . For there was his garage hand ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-05.png,"Dai Pugh , taking a tearful farewell of"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-06.png,"Morfydd Owen . Morfydd , who had until"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-07.png,"recently been Ifor's typist , but was now"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-08.png,returning to her home town as a
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-012\m04-012-09.png,fully-fledged schoolteacher .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-019\m04-019-00.png,""" But I 'm only going fifteen miles away , """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-019\m04-019-01.png,"Morfydd was saying . "" Not the end of"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-019\m04-019-02.png,"the world , is it ? "" "" For me it is , "" Dai"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-019\m04-019-03.png,"said wretchedly , wiping his hands on his"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-019\m04-019-04.png,"overalls preparatory to a last embrace . "" You"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-019\m04-019-05.png,will not be remembering a mere garage
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-019\m04-019-06.png,hand when you are lording it over
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-019\m04-019-07.png,"the Mixed Infants of Llangrwl . """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-024\m04-024-00.png,""" Silly boy , "" said Morfydd . Though she"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-024\m04-024-01.png,"could not help wondering whether , now she"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-024\m04-024-02.png,"had qualified as a schoolteacher , poor"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-024\m04-024-03.png,little Dai was quite the man for her .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-024\m04-024-04.png,A nice boy of course . But perhaps in the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-024\m04-024-05.png,new world she was entering there might
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-024\m04-024-06.png,"be boys equally nice , and with far more"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-024\m04-024-07.png,to offer . The conductor rang his bell .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-030\m04-030-00.png,""" Good-bye , Dai , "" said Morfydd , smiling from the bottom step ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-030\m04-030-02.png,"She was already up the bus steps , and the bus was away . And Morfydd Owen"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-030\m04-030-03.png,"waving , unkissed , from the window . And Dai , on the pavement , knowing in his"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-030\m04-030-04.png,heart that Morfydd was leaving him as surely as she was leaving Dinas .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-038\m04-038-00.png,"So the bus set out for Llangrwl . But it never reached there ! Somewhere ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-038\m04-038-01.png,"on those fifteen miles of mountain roads , it disappeared from the earthly"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-038\m04-038-02.png,scene . The first intimation that all was not well came when a
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-038\m04-038-03.png,"Mr. Isaiah Roberts , landlord of The Traveller's Joy , rang up the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-038\m04-038-04.png,Dinas Motor Omnibus Co. to ask what had happened to their
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-038\m04-038-05.png,damn bus .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-043\m04-043-03.png,"reasonably . "" Start running punctual and where are you ? People get"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-061\m04-061-00.png,""" And what are you going to do about it ? "" Tendentious , Mr. Roberts sounded ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-061\m04-061-04.png,and scour the countryside between here and The Traveller's Joy .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-00.png,The two-twenty to Llangrwl has failed to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-01.png,"complete her mission . "" Paled , did Dai . For the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-02.png,"two-twenty carried , for him , a cargo more"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-03.png,precious than jewels . Though Mofydd Owen
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-04.png,"was , as he feared , departed out of his life ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-05.png,"he still loved her dearly . Already , even"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-06.png,as with trembling fingers he fastened his
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-07.png,"trouser clips , he was seeing her lying in"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-08.png,"some dreadful ravine , or beset by"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-09.png,"robbers , or being whisked off to Emergency"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-072\m04-072-10.png,Ward 10 .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-078\m04-078-00.png,"But even his imagination , luckily for him ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-078\m04-078-01.png,did not visualise the awful truth - that
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-078\m04-078-02.png,Morfyyd Owen was already qualifying for
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-078\m04-078-05.png,Cadwallader when his child mind grasped
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-078\m04-078-06.png,the fact that the green earth was falling
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-078\m04-078-07.png,away at a rate of knots .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-081\m04-081-00.png,Where indeed ? Megan Thomas spoke sharply
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-081\m04-081-01.png,"to the conductor , demanding an explanation ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-081\m04-081-02.png,"But nonplussed , the conductor was . A"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-081\m04-081-03.png,"good man , mind ; knew his job . But out of"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-081\m04-081-04.png,depth in this particular instance . Fingered
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-081\m04-081-05.png,his ticket-punch nervously . Peered out of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-081\m04-081-06.png,the window . Went and consulted the driver .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-081\m04-081-07.png,""" Where are we going ? "" he echoed Cadwallader ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-081\m04-081-09.png,""" But something very untoward has"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-00.png,"Immersed in the Dinas Advertiser , was the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-01.png,"Rev. Edwards . Now he put down his paper ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-02.png,"folded it , and glanced idly out of the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-03.png,"window . Looked again , eyes starting from"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-04.png,"his head . "" God bless my immortal soul , """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-05.png,"he cried . "" Never mind your immortal"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-06.png,"soul , "" said Megan Thomas tartly ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-07.png,""" Here we are traversing the heavens at the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-08.png,very moment when we should be
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-093\m04-093-09.png,running into Llangrwl bus station .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-100\m04-100-00.png,And no one doing the first thing about
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-100\m04-100-01.png,"it . "" Stung , the conductor was . "" What you"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-100\m04-100-02.png,"expect me to do ? "" he inquired , bitter ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-100\m04-100-03.png,""" Radio Flying Control at London Airport ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-100\m04-100-05.png,"us nowhere , "" boomed the Rev. Edwards ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-100\m04-100-06.png,""" It 's all very well , "" commented"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-100\m04-100-07.png,Mr. Hayball from the back seat .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-00.png,""" But Eth and me wanted to be"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-01.png,"at the Youth Hostel before dark . """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-02.png,Morfydd Owen was silent . But she
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-03.png,looked down at the fast-disappearing
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-04.png,"earth , and it seemed to her that she"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-05.png,would never see her Dai again . And
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-06.png,though half an hour ago she had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-07.png,regarded this possibility with
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-08.png,"fortitude , it now filled her with"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-09.png,dismay . Quietly she began to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-107\m04-107-10.png,weep ...
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-00.png,"Dai , meanwhile , was pedalling"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-01.png,furiously on the road . Not a sign of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-02.png,the bus . He passed The Traveller's
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-03.png,"Joy . At last he caught up Mr. Roberts ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-04.png,walking very dogged towards Llangrwl .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-05.png,""" Afternoon , Mr. Roberts , "" he called , polite ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-06.png,as he shot past . His spirits were rising .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-07.png,He had seen no sign of an accident .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-08.png,Therefore Mr. Roberts must have been mistaken .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-09.png,He would find the bus safe and sound in
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-113\m04-113-10.png,"Llangrwl , and his dear Morfydd quietly"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-00.png,But disappointment awaited him . A
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-01.png,"restive queue of people in the bus station ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-02.png,waiting to be transported to Dinas . And
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-03.png,"when he went to Morfydd's house , all"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-04.png,"he found was Morfydd's mam , working"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-05.png,"herself up proper ... Getting dark , now ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-06.png,The conductor switched on the lights .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-07.png,The beleaguered passengers peered out of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-08.png,"the windows . Little to be seen , only a"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-09.png,"few lone stars , and the distant earth"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-123\m04-123-10.png,brooding in her shroud of mist .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-131\m04-131-00.png,"Megan Thomas sat tight-lipped , nursing"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-131\m04-131-01.png,the sleeping Cadwallader . Driver and
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-131\m04-131-02.png,conductor peered ahead into nothingness .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-131\m04-131-03.png,On the back seat Stan Hayball embraced
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-131\m04-131-04.png,his Eth . Morfydd thought of Dai . The
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-131\m04-131-05.png,"Rev. Edwards , standing at the front ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-131\m04-131-06.png,"looked at his forlorn flock . "" What"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-131\m04-131-08.png,he suggested hopefully .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-138\m04-138-01.png,sank . If the Welsh found the situation
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-138\m04-138-02.png,"too desperate for singing , then the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-138\m04-138-03.png,"situation , he realised , must be desperate"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-138\m04-138-04.png,indeed . But suddenly they were roused
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-138\m04-138-05.png,from their lethargy . Something was
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-138\m04-138-06.png,"approaching , faster , faster , a tearing"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-138\m04-138-07.png,hurrying blur that was past and gone
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-138\m04-138-08.png,"in a moment , followed by a great"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-138\m04-138-09.png,rush of sound . They waved frantically .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-145\m04-145-00.png,"But the jet aircraft was already miles away ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-145\m04-145-01.png,"swinging down to the darkening earth . "" It"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-145\m04-145-02.png,"passed me at fifty thousand feet , sir . It was"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-145\m04-145-03.png,"climbing steadily . "" Group Captain Llewelyn Jones , Officer"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-145\m04-145-04.png,"Commanding R.A.F. Station , Dinas , looked keenly at the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-145\m04-145-05.png,Flying Officer who had burst so unceremoniously into his
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-145\m04-145-06.png,"office . "" And what did it look like , Broughtons ? Some"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-145\m04-145-07.png,"sort of rocket ? """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-152\m04-152-01.png,""" Well , actually , sir , it looked like - like a bus ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-152\m04-152-02.png,"A single-decker , "" he elaborated . Daggers , the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-152\m04-152-03.png,"Group Captain looked . "" Broughtons , "" he said silkily ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-152\m04-152-04.png,""" Didn't they teach you at Cranwell that buses are"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-152\m04-152-06.png,"Buses crawl . "" Very pale , Broughtons was . But"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-164\m04-164-01.png,"Waving . "" Like gimlets , the Station Commander's eyes ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-164\m04-164-02.png,""" Did you see the indicator board ? "" "" Yes , sir . "" "" And"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-164\m04-164-03.png,"what did it say ? Mystery Tour ? "" Oh , very caustic , that"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-164\m04-164-04.png,"Group Captain . But Broughtons stood his ground . "" No ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-164\m04-164-06.png,"back in his chair . "" I see . So you met a bus at"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-164\m04-164-07.png,fifty thousand feet .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-180\m04-180-00.png,"All lit up . Full of people waving as you went past . """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-180\m04-180-01.png,"Suddenly he crouched forward . "" Broughtons , if I thought"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-180\m04-180-03.png,I 'd have you court-martialled . But I know there
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-180\m04-180-04.png,"isn't , "" he ended sadly . "" I tried to read the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-180\m04-180-05.png,"registration number , sir . But it was getting dark . """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-180\m04-180-06.png,He waited . But his commanding officer appeared to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-190\m04-190-00.png,"He saluted , and left the presence , very crestfallen ..."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-190\m04-190-01.png,"Time passed . The bus climbed , and went quietly"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-190\m04-190-02.png,into orbit . Time passed . The Rev. Edwards' pulpit
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-190\m04-190-03.png,remained empty . And so did the arms of Dai
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-190\m04-190-04.png,"Pugh . How could they be otherwise , when his"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-190\m04-190-05.png,beloved was circling the Poles at three-and-a-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-190\m04-190-06.png,"quarter-hour intervals , regular as clockwork ?"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-190\m04-190-07.png,"Time passed . Everyone said , "" Pity about Megan"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-190\m04-190-09.png,"it was a pity at all ; as , indeed , they didn't ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-200\m04-200-01.png,Dinas Advertiser . But the London papers ignored
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-200\m04-200-02.png,the whole affair . Ifor Evans reported his loss
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-200\m04-200-04.png,"a bus , is it . Very careless . "" That was their"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-200\m04-200-05.png,"attitude . Now if there 'd been a good old accident ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-200\m04-200-06.png,they could have measured up the road and
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-200\m04-200-07.png,taken an interest .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-209\m04-209-00.png,But losing a bus ! People were always losing
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-209\m04-209-01.png,"things . You 'd be surprised , they said . So it"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-209\m04-209-02.png,"seemed , for a time , that the whole affair would"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-209\m04-209-03.png,be written off as one of those unexplained
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-209\m04-209-04.png,"mysteries , like the Marie Celeste . Then things"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-209\m04-209-05.png,began to happen ... But what about the voyagers ?
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\m04\m04-209\m04-209-06.png,you will be asking .
